"astro-ph/0108207","H. C. Spruit","H.C. Spruit","Dynamo action by differential rotation in a stably stratified stellar
  interior","Expanded version as accepted by Astron. Astrophys",,"10.1051/0004-6361:20011465",,"astro-ph",,"  Magnetic fields can be created in stably stratified (non-convective) layers
in a differentially rotating star. A magnetic instability in the toroidal field
(wound up by differential rotation) replaces the role of convection in closing
the field amplification loop. Tayler instability is likely to be the most
relevant magnetic instability. A dynamo model is developed from these
ingredients, and applied to the problem of angular momentum transport in
stellar interiors. It produces a prodominantly horizontal field. This dynamo
process might account for the observed pattern of rotation in the solar core.
","[{""version"":""v1"",""created"":""Sun, 12 Aug 2001 21:17:36 GMT""},{""version"":""v2"",""created"":""Fri, 9 Nov 2001 12:51:15 GMT""}]","2009-11-07"
"astro-ph/0108208","Deepto Chakrabarty","Norbert S. Schulz, Deepto Chakrabarty, Herman L. Marshall, Claude R.
  Canizares, Julia C. Lee, John Houck (MIT)","Double-Peaked X-Ray Lines from the Oxygen/Neon-Rich Accretion Disk in
  4U1626-67","9 pages. Accepted for publication in ApJ. Table 2 corrected",,"10.1086/323988",,"astro-ph",,"  We report on a 39 ks observation of the 7.7-s low-mass X-ray binary pulsar
4U1626-67 with the High Energy Transmission Grating Spectrometer (HETGS) on the
Chandra X-Ray Observatory. This ultracompact system consists of a
disk-accreting magnetic neutron star and a very low mass, hydrogen-depleted
companion in a 42-min binary. We have resolved the previously reported Ne/O
emission line complex near 1 keV into Doppler pairs of broadened (2500 km/s
FWHM) lines from highly ionized Ne and O. In most cases, the blue and red line
components are of comparable strength, with blueshifts of 1550-2610 km/s and
redshifts of 770-1900 km/s. The lines appear to originate in hot (10^6 K),
dense material just below the X-ray-heated skin of the outer Keplerian
accretion disk, or else possibly in a disk wind driven from the pulsar's
magnetopause. The observed photoelectric absorption edges of Ne and O appear
nearly an order of magnitude stronger than expected from interstellar material
and are likely formed in cool, metal-rich material local to the source. Based
on the inferred local abundance ratios, we argue that the mass donor in this
binary is probably the 0.02 M_sun chemically fractionated core of a C-O-Ne or
O-Ne-Mg white dwarf which has previously crystallized.
","[{""version"":""v1"",""created"":""Sun, 12 Aug 2001 22:23:23 GMT""},{""version"":""v2"",""created"":""Wed, 31 Oct 2001 21:24:07 GMT""}]","2009-11-07"
"astro-ph/0108209","Emory F. Bunn","Emory F. Bunn (University of Richmond)","Detectability of Microwave Background Polarization","Previous versions of this paper contained results that were in error.
  The present version on astro-ph has been corrected, and an erratum is being
  submitted. See abstract for details","Phys.Rev.D65:043003,2002; Erratum-ibid.D65:043003,2002","10.1103/PhysRevD.65.043003",,"astro-ph",,"  [NOTE: Previous versions of this paper (both on astro-ph and published in
Phys. Rev. D) contain results that are in error. The power spectra C_l were
normalized incorrectly by a factor of 2 pi. All observing times in
detector-years in those versions are too large by a factor of 2 pi. The main
place these numbers appear is on the vertical axes of Figures 4 and 5. Note
that because all calculations were based on the same power spectra, all
conclusions pertaining to comparisons of different techniques remain unchanged.
This error has been corrected in the present version of the paper. An erratum
is being sent to Phys. Rev. D. I apologize for the error.]
  Using a Fisher-matrix formalism, we calculate the required sensitivities and
observing times for an experiment to measure the amplitudes of both E and B
components as a function of sky coverage, taking full account of the fact that
the two components cannot be perfectly separated in an incomplete sky map. We
also present a simple approximation scheme that accounts for mixing of E and B
components in computing predicted errors in the E-component power spectrum
amplitude. In an experiment with small sky coverage, mixing of the two
components increases the difficulty of detecting the subdominant B component by
a factor of two or more in observing time; however, for larger survey sizes the
effect of mixing is less pronounced. Surprisingly, mixing of E and B components
can enhance the detectability of the E component by increasing the effective
number of independent modes that probe this component
","[{""version"":""v1"",""created"":""Sun, 12 Aug 2001 22:50:48 GMT""},{""version"":""v2"",""created"":""Wed, 31 Jul 2002 20:46:39 GMT""}]","2008-11-26"
"astro-ph/0108210","Jozef Klacka","Jozef Klacka","On physics of the Poynting-Robertson effect",,,,,"astro-ph",,"  Detailed discussion of university textbook statements (Harwit 1988)
concerning the Poynting-Robertson effect (P-R effect) is presented. Discussion
is concentrated on better physical understanding of the P-R effect. References
to complete correct equation of motion for real dust particle are also
presented.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 12:14:15 GMT""}]","2007-05-23"
"astro-ph/0108211","Jozef Klacka","Jozef Klacka","Electromagnetic Radiation and Motion of Really Shaped Particle",,,,,"astro-ph",,"  Relativistically covariant form of equation of motion for real particle
(neutral in charge) under the action of electromagnetic radiation is derived.
Various formulations of the equation of motion in the proper frame of reference
of the particle are used.
  Main attention is devoted to the reformulation of the equation of motion in
the general frame of reference, e. g., in the frame of reference of the source
of electromagnetic radiation. This is the crucial form of equation of motion in
applying it to motion of particles (cosmic dust, asteroids, ...) in the
Universe if electromagnetic radiation acts on the particles.
  General relativistic equation of motion is presented.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 12:15:44 GMT""}]","2007-05-23"
"astro-ph/0108212","Bianca Poggianti","B.M. Poggianti, T. Bridges, D. Carter, B. Mobasher, M. Doi, M. Iye, N.
  Kashikawa, Y. Komiyama, S. Okamura, M. Sekiguchi, K. Shimasaku, M. Yagi, N.
  Yasuda","Ages of S0 and elliptical galaxies in the Coma cluster","18 pages, ApJ in press",,"10.1086/323767",,"astro-ph",,"  The ages of stellar populations in 52 elliptical and S0 galaxies in the Coma
cluster are investigated using a new spectroscopic sample. More than 40% of the
S0s are found to have experienced recent star formation in their central
regions during the last ~5 Gyrs, while such activity is absent in the
ellipticals. Galaxies in this sample have absolute magnitudes in the range
-20.5 < M_B < -17.5, and the fraction of S0 galaxies with recent star formation
is higher at fainter luminosities. The observed luminosity range of S0 galaxies
with signs of recent star formation activity is consistent with them being the
descendants of typical star-forming spirals at intermediate redshift whose star
formation has been halted as a consequence of the dense environment.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 12:16:39 GMT""}]","2009-11-07"
"astro-ph/0108213","Doroshkevich Andrei","A.Doroshkevich, V.Dubrovich","Negative intensity patches in angular variations of CMB as a probe of
  the period of reionization","10 pages, 3 figures, MNRAS in press","Mon.Not.Roy.Astron.Soc. 328 (2001) 79","10.1046/j.1365-8711.2001.04834.x",,"astro-ph",,"  The observational tests for the period of reionization of the universe are
discussed. We show that this period can be observed as {\it negative} intensity
patches of the CMB radiation with the amplitude $\delta T/T\sim 10^{-5}$ and
the angular sizes $\theta_T\sim$10 angular seconds in range of the wavelength
0.1 cm$\leq\lambda\leq$1 cm. The expected number density and frequency
dependence of the amplitude permit to recognize this effect and to discriminate
it from the noise. This method applied to the small scale variations of CMB
temperature complements well the traditional spectral approach.
  The number density and the amplitude of observed 'negative' intensity patches
depend upon the redshift of reionization that allow to estimate roughly this
redshift. The ionized bubbles formed just before the period of reionization
could also be seen as the highest peaks. The expected results are sensitive to
the Jeans scale at the period of reionization, to the small scale shape of the
primordial power spectrum and to the mass of dark matter particles.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 14:09:59 GMT""}]","2009-11-07"
"astro-ph/0108214","Martin C. Smith","M. C. Smith (1), S. Mao (1), P. R. Wozniak (2,3) ((1) Jodrell Bank
  Observatory, (2) Princeton University Observatory, (3) Los Alamos National
  Laboratory)","Parallax Microlensing Events in the OGLE II Database Toward the Galactic
  Bulge","10 pages, 10 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc. 332 (2002) 962","10.1046/j.1365-8711.2002.05427.x",,"astro-ph",,"  We present a systematic search for parallax microlensing events among a total
of 512 microlensing candidates in the OGLE II database for the 1997-1999
seasons. We fit each microlensing candidate with both the standard microlensing
model and also a parallax model that accounts for the Earth's motion around the
Sun. We then search for the parallax signature by comparing the chi^2 of the
standard and parallax models. For the events which show a significant
improvement, we further use the `duration' of the event and the signal-to-noise
ratio as criteria to separate true parallax events from other noisy
microlensing events. We have discovered one convincing new candidate,
sc33_4505, and seven other marginal cases. The convincing candidate (sc33_4505)
is caused by a slow-moving, and likely low-mass, object, similar to other known
parallax events. We found that irregular sampling and gaps between observing
seasons hamper the recovery of parallax events. We have also searched for
long-duration events that do not show parallax signatures. The lack of parallax
effects in a microlensing event puts a lower-limit on the Einstein radius
projected onto the observer plane, which in turn imposes a lower limit on the
lens mass divided by the relative lens-source parallax. Most of the constraints
are however quite weak.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 14:58:31 GMT""}]","2009-11-07"
"astro-ph/0108215","Paul Goudfrooij","Paul Goudfrooij (ESA/STScI)","3-Gyr-old Globular Clusters in the Merger Remnant NGC 1316: Implications
  for the Fate of Globular Clusters Formed During Gas-rich Galaxy Mergers","5 pages, 2 figures. LaTeX, uses IAU207_pasp.sty. To appear in
  proceedings of IAU Symp. 207, ""Extragalactic Star Clusters,"" eds. E. Grebel,
  D. Geisler, & D. Minniti (ASP, San Francisco), 2001",,,,"astro-ph",,"  The giant early-type merger remnant galaxy NGC 1316 is an ideal probe for
studying the long-term effects of a major merger on its globular cluster (GC)
system, given its spectroscopically derived merger age of 3 Gyr which we
reported in a recent paper. Here we report several pieces of photometric
evidence showing that the second-generation GCs in NGC 1316 are at an
evolutionary phase in between that of luminous GCs found in younger merger
remnants such as (e.g.) NGC 7252 and that of `red' GCs found in `normal, old'
ellipticals. The observation that massive, second-generation GCs formed during
major mergers can survive for at least 3 Gyr provides strong evidence that
these clusters can have `normal' mass functions including low-mass stars, and
hence that they can survive to reach `old age' similar to those of `normal'
ellipticals.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 15:24:05 GMT""}]","2007-05-23"
"astro-ph/0108216","Chris Churchill","Chris Churchill, Jane Charlton, & Joe Masiero (The Pennsylvania State
  University)","Mapping Metal-Enriched High Velocity Clouds to Very Low HI Column
  Densities","To appear in ""Extragalactic Gas at Low Redshift"", ASP Proceedings,
  TBD, ed. J. Muchaey (v2 corrects several typographical errors, oops!)",,,,"astro-ph",,"  Our galaxy is the nearest known quasar absorption line system, and it
uniquely provides us with an opportunity to probe multiple lines of sight
through the same galaxy. This is essential for our interpretations of the
complex kinematic profiles seen in the MgII absorption due to lines of sight
through intermediate redshift galaxies. The Milky Way halo has never been
probed for high velocity clouds below the 21-cm detection threshold of
N(HI)~10^18 cm-2. Through a survey of MgII absorption looking toward the
brightest AGNs and quasars, it will be possible to reach down a few orders of
magnitude in HI column density. The analogs to the high velocity components of
the MgII absorption profiles due to intermediate redshift galaxies should be
seen. We describe a program we are undertaking, and present some preliminary
findings.
","[{""version"":""v1"",""created"":""Mon, 13 Aug 2001 15:53:40 GMT""},{""version"":""v2"",""created"":""Wed, 15 Aug 2001 01:49:41 GMT""}]","2007-05-23"
