"astro-ph/0102319","Mikel Susperregi","Mikel Susperregi","Overconstrained dynamics in galaxy redshift surveys","10 pages, no figures",,"10.1086/324032",,"astro-ph",,"  The least-action principle (LAP) method is used on four galaxy redshift
surveys to measure the density parameter Omega_m and the matter and
galaxy-galaxy power spectra. The datasets are PSCz, ORS, Mark III and SFI. The
LAP method is applied on the surveys simultaneously, resulting in an
overconstrained dynamical system that describes the cosmic overdensities and
velocity flows. The system is solved by relaxing the constraint that each
survey imposes upon the cosmic fields. A least-squares optimization of the
errors that arise in the process yields the cosmic fields and the value of
Omega_m that is the best fit to the ensemble of datasets. The analysis has been
carried out with a high-resolution Gaussian smoothing of 500 km/s and over a
spherical selected volume of radius 9,000 km/s. We have assigned a weight to
each survey, depending on their density of sampling, and this parameter
determines their relative influence in limiting the domain of the overall
solution. The influence of each survey on the final value of Omega_m, the
cosmographical features of the cosmic fields and the power spectra largely
depends on the distribution function of the errors in the relaxation of the
constraints. We find that PSCz and Mark III are closer to the final solution
than ORS and SFI. The likelihood analysis yields Omega_m= 0.37\pm 0.01 to
1sigma level. PSCz and SFI are the closest to this value, whereas ORS and Mark
III predict a somewhat lower Omega_m. The model of bias employed is a
scale-dependent one, and we retain up to 42 bias coefficients b_{rl} in the
spherical harmonics formalism. The predicted power spectra are estimated in the
range of wavenumbers 0.02-0.49h Mpc^{-1}, and we compare these results with
measurements recently reported in the literature.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 16:44:16 GMT""}]","2009-11-06"
"astro-ph/0102320","Sylos-Labini Francesco","Francesco Sylos Labini & Luciano Pietronero","Complexity in Cosmology","16 pages, latex, 1 postscript figure. To be published in the
  proceedings of the Erice Course in astrofundamental physics, Nato Advanced
  Study Institute, International Euroconference Erice, Ettore Majorana Centre
  December 2000 N. Sanchez and A. Zichichi Editors.NATO-ASI (2001)",,,,"astro-ph",,"  The question of the nature of galaxy clustering and the possible homogeneity
of galaxy distribution is one of the fundamental problem of cosmology. It is
well established that galaxy structures are characterized, up to a certain
scale, by fractal properties. The possible crossover to homogeneity is instead
still matter of debate. However, independently on the specific value of the
homogeneity scale, the fractal nature of galaxy clustering requires new methods
and theoretical concepts developed in the area of statistical physics and
complexity. In this lecture we discuss a new perspective on the problem of
cosmological structures formation, both from the experimental and the
theoretical points of view. This new perspective leads to a very interesting
and constructive interaction between the fields of cosmic structures,
statistical physics and complexity with very challenging open problems which we
also discuss.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 17:01:39 GMT""}]","2007-05-23"
"astro-ph/0102321","Hantao Ji","Hantao Ji","Turbulent Dynamos and Magnetic Helicity","5 pages, 1 figure","Phys.Rev.Lett.83:3198-3201,1999","10.1103/PhysRevLett.83.3198",,"astro-ph physics.plasm-ph",,"  It is shown that the turbulent dynamo $\alpha$-effect converts magnetic
helicity from the turbulent field to the mean field when the turbulence is
electromagnetic while the magnetic helicity of the mean-field is transported
across space when the turbulence is electrostatic or due to the electron
diamagnetic effect. In all cases, however, the dynamo effect strictly conserves
the total helicity except for resistive effects and a small battery effect.
Implications for astrophysical situations, especially for the solar dynamo, are
discussed.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 17:46:36 GMT""}]","2008-11-26"
"astro-ph/0102322","Michael Jura","M. Jura (UCLA), R. A. Webb (UCLA), C. Kahane (Grenoble)","Large Circumbinary Dust Grains Around Evolved Giants?","12 pages, 2 postscript files, ApJ Letters, in press",,"10.1086/319476",,"astro-ph",,"  We have detected continuum emission at 450 microns, 850 microns and 1.35
millimeters from SS Lep (or 17 Lep), 3 Pup and probably BM Gem, likely or
confirmed binary systems consisting of at least one evolved giant. The observed
submillimeter fluxes are probably emitted by grains rather than ionized gas.
The dust temperature is greater than 70 K within 6 arcseconds of each source.
To explain why grains are so cold near the star, we suggest that the emission
at wavelengths greater than 450 microns is produced by particles as large as
0.1 millimeter in radius, and that these large particles probably have grown by
coagulation in circumbinary orbiting disks.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 17:47:32 GMT""}]","2009-11-06"
"astro-ph/0102323","Laura Pentericci","L. Pentericci, P.J. McCarthy, H.J.A. R\""ottgering, G.K. Miley, W.J.M.
  van Breugel and R. Fosbury","NICMOS observations of high redshift radio galaxies: witnessing the
  formation of bright elliptical galaxies?","To appear in ApJS","Astrophys.J.Suppl. 135 (2001) 63-86","10.1086/321781",,"astro-ph",,"  We present the results of a near infrared imaging program of a sample of 19
radio galaxies with redshift between 1.7 and 3.2, using the NICMOS Camera 2 on
the Hubble Space Telescope. The galaxies were observed in H-band which, for 18
of the 19 targets, samples the rest-frame optical emission longwards of the
4000 A break. The images show a wide range of morphologies, from unresolved to
compact systems, to systems with substructures such as multiple emission peaks,
to systems comprised of several components spread over large areas. The
morphologies of 5 of the lowest redshift targets are well represented by a de
Vaucouleurs profile, consistent with them being elliptical galaxies. Their
average effective radius is a factor of 2 smaller than that of z=1 3CR radio
galaxies at similar restframe wavelengths. The near infrared continuum light is
generally well aligned with the radio axis and the aligned light has typical
V-H colors of around 3.5-4. For several galaxies where WFPC2 images were
available, we computed a high resolution map of the optical-to-infrared
spectral indices: all multi-component systems present net color gradients
between the various clumps. We argue that in these galaxies the continuum
emission has probably a stellar origin. Finally in many cases we observe nearby
faint objects close to the radio sources. The number density of these faint
objects is slightly higher than what is found in the deep NICMOS parallel
observations of random fields. These objects also tend to be aligned with the
radio sources axis, suggesting that they may be related to the presence of the
AGN. (shortened astro-ph version)
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 18:18:32 GMT""}]","2009-11-06"
"astro-ph/0102324","Stephen Fegan","Stephen Fegan","TeV observations of SNRs and unidentified sources","13 pages, 5 figures. To appear in the proceedings of The nature of
  unidentified galactic high-energy gamma-ray sources, Tonantzintla, Mexico,
  2000",,,,"astro-ph",,"  A review of very high energy gamma-ray astronomy is presented. Particular
attention is paid to the atmospheric Cherenkov imaging technique whose
employment has resulted in detections of both galactic and extra-galactic
objects at energies above 300GeV. Next generation ground-based telescopes
promise to increase our knowledge of extreme astrophysical objects as they
begin to operate over the next few years.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 18:31:00 GMT""}]","2007-05-23"
"astro-ph/0102325","Juri Poutanen","Juri Poutanen (Stockholm Observatory)","Understanding Spectral Variability and Time Lags in Accreting Black
  Holes","14 pages; Invited review at the 33rd COSPAR Scientific Assembly,
  Warsaw, Poland, July, 2000. Accepted for publication in Advances in Space
  Research","Adv.Space Res. 28 (2001) 267","10.1016/S0273-1177(01)00406-9","Stockholm Observatory HEAD Preprint #38","astro-ph",,"  I review the temporal/spectral data of accreting black hole sources paying
most attention to the properties of the temporal variability such as photon
energy dependent auto- and cross-correlation functions, average shot profiles
and hardness ratios, and the Fourier frequency dependent time/phase lags. These
statistics characterize spectral changes at short time scales that are
otherwise impossible to study by direct spectral analysis. The data provide
strong constraints on the theoretical models for X-ray production in accreting
black holes. Models for the spectral variability of the Comptonized component
are briefly reviewed. It is also shown that Compton reflection can have
significant impact on the observed temporal characteristics.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 19:32:15 GMT""}]","2009-11-06"
"astro-ph/0102326","Eric Feigelson","Eric D. Feigelson","Magnetic flaring in pre-main sequence stars","10 pages, 2 figures. To appear in ""Magnetic Fields Across the
  Hertzsprung-Russell Diagram"" (G. Mathys et al. eds), ASP conf, in press",,,,"astro-ph",,"  Observations of nearby star forming clouds with imaging X-ray telescopes have
revealed that X-ray emission is elevated $10^1-10^4$ above main sequence levels
in low-mass pre-main sequence (PMS) stars. The variability and spectral X-ray
evidence, together with circularly polarized radio continuum flares seen in a
few cases, strongly argues for an origin in magnetic reconnection flares. These
high levels of magnetic activity are present from the earliest protostellar
phase to the main sequence. After a brief review of past observations, three
astrophysical issues are raised: the location of the flaring magnetic fields,
the origin of these fields, and the effects of flare high-energy photons and
particles on the environs. New results from Chandra observations of a
well-defined samples of PMS solar analogues are presented, giving an improved
view of magnetic flaring in the early Sun.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 19:47:01 GMT""}]","2007-05-23"
"astro-ph/0102327","P. J. E. Peebles","P. J. E. Peebles","The Cosmological Tests","10 pages; conference proceeding",,"10.1142/S0217751X01005201",,"astro-ph",,"  Recent observational advances have considerably improved the cosmological
tests, adding to the lines of evidence, and showing that some issues under
discussion just a few years ago may now be considered resolved or irrelevant.
Other issues remain, however, and await resolution before the great program of
testing the relativistic Friedmann-Lemaitre model, that commenced in the 1930s,
may at last be considered complete.
","[{""version"":""v1"",""created"":""Mon, 19 Feb 2001 19:56:01 GMT""}]","2009-11-06"
"astro-ph/0102328","Tomonori Totani","T. Totani (1), Y. Yoshii (2), F. Iwamuro (3), T. Maihara (3), and K.
  Motohara (1) ((1) NAO, Japan, (2) Univ. of Tokyo, (3) Kyoto Univ.)","Diffuse Extragalactic Background Light versus Deep Galaxy Counts in the
  Subaru Deep Field: Missing Light in the Universe?","ApJ Letters in press. Two new reports on the diffuse EBL at 1.25 and
  2.2 microns are added to the reference list and Table 1",,"10.1086/319646","NAOJ-Th-Ap/01-3","astro-ph",,"  Deep optical and near-infrared galaxy counts are utilized to estimate the
extragalactic background light (EBL) coming from normal galactic light in the
universe. Although the slope of number-magnitude relation of the faintest
counts is flat enough for the count integration to converge, considerable
fraction of EBL from galaxies could still have been missed in deep galaxy
surveys because of various selection effects including the cosmological dimming
of surface brightness of galaxies. Here we give an estimate of EBL from galaxy
counts, in which these selection effects are quantitatively taken into account
for the first time, based on reasonable models of galaxy evolution which are
consistent with all available data of galaxy counts, size, and redshift
distributions. We show that the EBL from galaxies is best resolved into
discrete galaxies in the near-infrared bands (J, K) by using the latest data of
the Subaru Deep Field; more than 80-90% of EBL from galaxies has been resolved
in these bands. Our result indicates that the contribution by missing galaxies
cannot account for the discrepancy between the count integration and recent
tentative detections of diffuse EBL in the K-band (2.2 micron), and there may
be a very diffuse component of EBL which has left no imprints in known galaxy
populations.
","[{""version"":""v1"",""created"":""Tue, 20 Feb 2001 00:21:17 GMT""},{""version"":""v2"",""created"":""Thu, 29 Mar 2001 06:33:47 GMT""}]","2009-11-06"
"astro-ph/0102329","Dappen","Zhigang Gong, Ladislav Zejda, Werner Dappen & Josep M. Aparicio","Generalized Fermi-Dirac Functions and Derivatives: Properties and
  Evaluation","accepted for publication in Comp. Phys. Comm",,"10.1016/S0010-4655(01)00145-X",,"astro-ph",,"  The generalized Fermi-Dirac functions and their derivatives are important in
evaluating the thermodynamic quantities of partially degenerate electrons in
hot dense stellar plasmas. New recursion relations of the generalized
Fermi-Dirac functions have been found. An effective numerical method to
evaluate the derivatives of the generalized Fermi-Dirac functions up to third
order with respect to both degeneracy and temperature is then proposed,
following Aparicio. A Fortran program based on this method, together with a
sample test case, is provided. Accuracy and domain of reliability of some
other, popularly used analytic approximations of the generalized Fermi-Dirac
functions for extreme conditions are investigated and compared with our
results.
","[{""version"":""v1"",""created"":""Tue, 20 Feb 2001 08:05:36 GMT""}]","2009-11-06"
