"astro-ph/0102297","Ivan Valtchanov","I. Valtchanov, M. Pierre, R. Gastaud","Comparison of source detection procedures for XMM-Newton images","20 pages, 16 figures. Accepted for publication in A&A","2001, A&A 370, 689","10.1051/0004-6361:20010264",,"astro-ph",,"  Procedures based on current methods to detect sources in X-ray images are
applied to simulated XMM images. All significant instrumental effects are taken
into account, and two kinds of sources are considered -- unresolved sources
represented by the telescope PSF and extended ones represented by a b-profile
model. Different sets of test cases with controlled and realistic input
configurations are constructed in order to analyze the influence of confusion
on the source analysis and also to choose the best methods and strategies to
resolve the difficulties.
  In the general case of point-like and extended objects the mixed approach of
multiresolution (wavelet) filtering and subsequent detection by SExtractor
gives the best results. In ideal cases of isolated sources, flux errors are
within 15-20%. The maximum likelihood technique outperforms the others for
point-like sources when the PSF model used in the fit is the same as in the
images. However, the number of spurious detections is quite large.
  The classification using the half-light radius and SExtractor stellarity
index is succesful in more than 98% of the cases. This suggests that average
luminosity clusters of galaxies (L_[2-10] ~ 3x10^{44} erg/s) can be detected at
redshifts greater than 1.5 for moderate exposure times in the energy band below
5 keV, provided that there is no confusion or blending by nearby sources.
  We find also that with the best current available packages, confusion and
completeness problems start to appear at fluxes around 6x10^{-16} erg/s/cm^2 in
[0.5-2] keV band for XMM deep surveys.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 17:01:51 GMT""}]","2009-11-06"
"astro-ph/0102298","Markus Boettcher","M. Boettcher, R. Saxena, A. W. Crider, et al","An analytic function fit to Monte-Carlo X- and gamma-ray spectra from
  Thomson thick thermal/nonthermal hybrid plasmas","16 pages; including 6 figures (using epsf.sty) and 1 table. Accepted
  for publication in ApJ Supplement Series","Astrophys.J.Suppl. 135 (2001) 1-6","10.1086/321775",,"astro-ph",,"  We suggest a simple fitting formula to represent Comptonized X- and gamma-ray
spectra from a hot ($kT_e \gtrsim 10$ keV), Thomson thick ($\tau_T \gtrsim 5$)
hybrid thermal/nonthermal plasma in spherical geometry with homogeneous
soft-photon injection throughout the Comptonizing region. We have used this
formula to fit a large data base of Monte-Carlo generated photon spectra, and
provide correlations between the physical parameters of the plasma and the fit
parameters of our analytic fit function. These allow us to construct Thomson
thick Comptonization spectra without performing computer intensive Monte Carlo
simulations of the high-Thomson-depth hybrid-plasma Comptonization problem. Our
formulae can easily be used in data analysis packages such as XSPEC, thus
rendering rapid $\chi^2$ fitting of such spectra to real data feasible.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 16:21:14 GMT""}]","2009-11-06"
"astro-ph/0102299","Tiziana Di Salvo","T. Di Salvo, N. R. Robba, R. Iaria, L. Stella, L. Burderi, G. L.
  Israel","Detection of a Hard Tail in the X-ray Spectrum of the Z Source GX 349+2","15 pages, including 8 figures, to appear in ApJ",,"10.1086/321353",,"astro-ph",,"  We present the results of a BeppoSAX observation of the Z source GX 349+2
covering the energy range 0.1-200 keV. The presence of flares in the light
curve indicates that the source was in the flaring branch during the BeppoSAX
observation. We accumulated energy spectra separately for the non-flaring
intervals and the flares. In both cases the continuum is well described by a
soft blackbody ($k T_{BB} \sim 0.5$ keV) and a Comptonized spectrum
corresponding to an electron temperature of $k T_e \sim 2.7$ keV, optical depth
$\tau \sim 10$ (for a spherical geometry), and seed photon temperature of $k
T_W \sim 1$ keV. All temperatures tend to increase during the flares. In the
non-flaring emission a hard tail dominates the spectrum above 30 keV. This can
be fit by a power law with photon index $\sim 2$, contributing $\sim 2%$ of the
total source luminosity over the BeppoSAX energy range. A comparison with hard
tails detected in some soft states of black hole binaries suggests that a
similar mechanism could originate these components in black hole and neutron
star systems.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 17:18:03 GMT""}]","2016-08-30"
"astro-ph/0102300","Roberto Mignani","B. Vandame (ESO), L.F. Olsen, H.E. Jorgensen (Copenhagen Astronomical
  Observatory), M.A.T. Groenewegen (ESO), M. Schirmer (ESO,MPA), S. Arnouts
  (ESO), C. Benoist (Observatoire de la Cote d'Azur, ESO), L. da Costa, R. P.
  Mignani (ESO), C. Rite' (ESO, Observatorio Nacional Rio de Janeiro), R.
  Slijkhuis, E. Hatziminaoglou, R. Hook, R. Madejsky, A. Wicenec (ESO)","ESO Imaging Survey. Deep Public Survey: Infrared Data for the Chandra
  Deep Field South","10 pages, 8 postscript figures, Figure 1 and Figures 3 are available
  in jpeg format, uses updated style aa.cls for Astronomy & Astrophysics.
  submitted to Astronomy & Astrophysics",,,,"astro-ph",,"  This paper presents new J and Ks near-infrared data obtained from
observations of the Chandra Deep Field South (CDF-S) conducted at the ESO 3.5m
New Technology Telescope (NTT). These data were taken as part of the ongoing
Deep Public Survey (DPS) being carried out by the ESO Imaging Survey (EIS)
program, extending the EIS-DEEP survey. Combined these surveys now provide a
contiguous coverage over an area of 400 square arcmin in the near-infrared,
nearly matching that covered by the deep X-ray observations of Chandra, four
times the area of the original EIS-DEEP survey. The paper briefly describes the
observations and the new techniques being employed for pipeline processing
jittered infrared observations, which include unbiased de-fringing and
sky-background subtraction, pixel-based astrometry and stacking and pixel
registration based on a multi-resolution decomposition of the images. The
astrometric solution is based on a pre-release of the GSC-II catalog and has an
accuracy of < 0.15 arcsec. The final images for 12 pointings presented here
reach median 5 sigma limiting magnitudes of J_AB~23.4 and K_AB~22.6 as measured
within an aperture 2xFWHM. The frame to frame variation of the photometric
zero-point is estimated to be <0.09 mag. The data are publicly available in the
form of fully calibrated J and Ks pixel maps and source lists extracted for
each pointing. These data can be requested through the URL
``http://www.eso.org/eis''.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 17:47:12 GMT""},{""version"":""v2"",""created"":""Mon, 19 Feb 2001 16:12:59 GMT""}]","2007-05-23"
"astro-ph/0102301","Edo Berger","E. Berger (Caltech), S. Ball (New Mexico Tech), K. M. Becker
  (Oberlin), M. Clarke (Carleton), D. A. Frail (NRAO), T. A. Fukuda (University
  of Denver), I. M. Hoffman (University of New Mexico), S. R. Kulkarni
  (Caltech), R. Mellon (Penn State), E. Momjian (University of Kentucky,
  Lexington), N. W. Murphy (Amherst), S. H. Teng (Univeristy of Maryland), T.
  Woodruff (Southwestern University), B. A. Zauderer (Agnes Scott), R. T.
  Zavala (New Mexico State University)","Discovery of Radio Emission from the Brown Dwarf LP944-20","Accepted to Nature","Nature, 410, 338-340 (2001)",,,"astro-ph",,"  Brown dwarfs are classified as objects which are not massive enough to
sustain nuclear fusion of hydrogen, and are distinguished from planets by their
ability to burn deuterium. Old (>10 Myr) brown dwarfs are expected to possess
short-lived magnetic fields and, since they no longer generate energy from
collapse and accretion, weak radio and X-ray emitting coronae. Several efforts
have been undertaken in the past to detect chromospheric activity from the
brown dwarf LP944-20 at X-ray and optical wavelengths, but only recently an
X-ray flare from this object was detected. Here we report on the discovery of
quiescent and flaring radio emission from this source, which represents the
first detection of persistent radio emission from a brown dwarf, with
luminosities that are several orders of magnitude larger than predicted from an
empirical relation between the X-ray and radio luminosities of many stellar
types. We show in the context of synchrotron emission, that LP944-20 possesses
an unusually weak magnetic field in comparison to active dwarf M stars, which
might explain the null results from previous optical and X-ray observations of
this source, and the deviation from the empirical relations.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 21:45:36 GMT""}]","2007-05-23"
"astro-ph/0102302","Hilmar W. Duerbeck","R. A. Downes (Space Telescope Science Institute), R. F. Webbink
  (University of Illinois), M. M. Shara (American Museum of Natural History),
  Hans Ritter (Max-Planck-Institut fuer Astrophysik), Ulrich Kolb (The Open
  University), and Hilmar W. Duerbeck (Free University Brussels - VUB)","A Catalog and Atlas of Cataclysmic Variables - The Living Edition","LaTeX, 8 pages, 4 ps-figures, accepted by PASP",,"10.1086/320802",,"astro-ph",,"  The Catalog and Atlas of Cataclysmic Variables (Edition 1 - 1993) and Edition
2 - 1997) has been a valuable source of information for the cataclysmic
variable (CV) community. However, the goal of having a central location for all
objects is slowly being lost as each new edition is generated. There can also
be a long time delay between new information becoming available on an object
and its publication in the catalog. To eliminate these concerns, as well as to
make the catalog more accessible, we have created a web site which will contain
a ``living'' edition of the catalog. We have also added orbital period
information, as well as finding charts for novae, to the catalog.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 19:45:38 GMT""}]","2009-11-06"
"astro-ph/0102303","Andrew P. Gould","Andrew Gould","Analytic Study of Grid Star and Reference Star Selection for the Space
  Interferometry Mission","16 pages, accepted for publication in ApJ",,"10.1086/322334",,"astro-ph",,"  Grid stars and reference stars provide the fundamental global and local
astrometric reference frames for observations by the Space Interferometry
Mission. They must therefore be astrometrically stable at the ~1 uas level. I
present simple formulae in closed form to estimate contamination of these
frames by motions due to stellar companions that go undetected in a
radial-velocity (RV) survey of specified precision. The contamination rate
depends almost entirely on the binary-period distribution function and not on
the details of the mass or eccentricity distributions. Screening by a modest RV
survey (sigma_rv=60 m/s) can reduce the fraction of grid stars having
detectable unmodeled accelerations to <<1%. Reference-star selection promises
to be much more challenging, partly because the requirements of astrometric
stability are more severe and partly because the required density of sources is
about 100 times higher, which latter implies that less satisfactory candidates
will have to be accepted. The tools presented here can help design a
reference-star selection strategy, but a full treatment of the problem will
require better knowledge of their companions in the planetary mass range.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 23:40:01 GMT""},{""version"":""v2"",""created"":""Sat, 17 Feb 2001 22:07:07 GMT""},{""version"":""v3"",""created"":""Sat, 31 Mar 2001 23:15:06 GMT""},{""version"":""v4"",""created"":""Fri, 18 May 2001 18:32:01 GMT""}]","2009-11-06"
"cond-mat/0102300","Abraham Nitzan","Abraham Nitzan","Electron transmission through molecules and molecular interfaces","87 pages, 21 figures. A slightly shortened version will be published
  in Annual Reviews of Physical Chemistry",,"10.1146/annurev.physchem.52.1.681",,"cond-mat",,"  Electron transmission through molecules and molecular interfaces has been a
subject of intensive research due to recent interest in electron transfer
phenomena underlying the operation of the scanning tunneling microscope (STM)
on one hand, and in the transmission properties of molecular bridges between
conducting leads on the other. In these processes the traditional molecular
view of electron transfer between donor and acceptor species give rise to a
novel view of the molecule as a current carrying conductor, and observables
such as electron transfer rates and yields are replaced by the conductivities,
or more generally by current-voltage relationships, in molecular junctions.
  In this paper I review the current knowledge and understanding of this field,
with particular emphasis on theoretical issues. Different approaches to
computing the conduction properties of molecules and molecular assemblies are
reviewed, and the relationships between them are discussed. Following a
detailed discussion of static junctions models, a review of our current
understanding of the role played by inelastic processes, dephasing and thermal
relaxation effects, is provided. The most important molecular environment for
electron transfer and transmission is water, and our current theoretical
understanding of electron transmission through water layers is reviewed.
Finally, a brief discussion of overbarrier transmission, exemplified by
photoemission through adsorbed molecular layers or low energy electron
transmission through such layers is provided. Similarities and differences
between the different systems studied are discussed.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 16:17:27 GMT""}]","2015-06-24"
"cond-mat/0102301",,"R. Vilela Mendes, R. Lima and T. Araujo","A process-reconstruction analysis of market fluctuations","29 pages Latex, 16 eps-figures","Int. Journal of Theor. and Applied Finance 5 (2002) 797",,,"cond-mat.stat-mech q-fin.TR",,"  The statistical properties of a stochastic process may be described (1)by the
expectation values of the observables, (2)by the probability distribution
functions or (3)by probability measures on path space. Here an analysis of
level (3) is carried out for market fluctuation processes. Gibbs measures and
chains with complete connections are considered. Some other topics are also
discussed, in particular the asymptotic stationarity of the processes and the
behavior of statistical indicators of level (1) and (2). We end up with some
remarks concerning the nature of the market fluctuation process.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 16:57:53 GMT""}]","2008-12-02"
"cond-mat/0102302","Henning Arendt Knudsen","Henning Arendt Knudsen, Alex Hansen","A new relation between pressure and fractional flow in two-phase flow in
  porous media","11 pages, 20 postscript figures, added some references",,,,"cond-mat.soft",,"  We study average flow properties in porous media using a two-dimensional
network simulator. It models the dynamics of two-phase immiscible bulk flow
where film flow can be neglected. The boundary conditions are biperiodic which
provide a means of studying steady state flow where complex bubble dynamics
dominate the flow picture. We find fractional flow curves and corresponding
pressure curves for different capillary numbers. In particular, we study the
case of the two phases having equal viscosity. In this case we find that the
derivative of the fractional flow with respect to saturation is related to the
global pressure drop. This result can also be expressed in terms of relative
permeabilities or mobilities, resulting in an equation tying together the
mobilities of the two phases.
","[{""version"":""v1"",""created"":""Fri, 16 Feb 2001 17:12:57 GMT""},{""version"":""v2"",""created"":""Fri, 15 Jun 2001 18:39:09 GMT""},{""version"":""v3"",""created"":""Wed, 30 Jan 2002 15:18:24 GMT""}]","2007-05-23"
