"astro-ph/0101364","Paul Kalas","Paul Kalas (UC Berkeley, STScI), Jean-Marc Deltorn (STScI), and John
  Larwood (Univ. of London)","Stellar Encounters with the Beta Pictoris Planetesimal System","23 pages, 5 figures, Accepted for publication in ApJ",,"10.1086/320632",,"astro-ph",,"  We use data from the Hipparcos Catalog and the Barbier-Brossat & Figon (2000)
catalog of stellar radial velocities to test the hypothesis that the Beta Pic
planetesimal disk was disrupted by a close stellar encounter. We trace the
space motions of 21,497 stars and discover 18 that have passed within 5 pc of
Beta Pic in the past 1 Myr. Beta Pic's closest encounter is with the K2III star
HIP 27628 (0.6 pc), but dynamically the most important encounter is with the
F7V star HIP 23693 (0.9 pc). We calculate the velocity and eccentricity changes
induced by the 18 perturbations and conclude that they are dynamically
significant if planetesimals exist in a Beta Pic Oort cloud. We provide a
first-order estimate for the evolutionary state of a Beta Pic Oort cloud and
conclude that the primary role of these stellar perturbations would be to help
build a comet cloud rather than destroy a pre-existing structure. The stellar
sample is 20% complete and motivates future work to identify less common close
interactions that would significantly modify the observed circumstellar disk.
For future radial velocity study we identify six stars in the Hipparcos Catalog
that may have approached Beta Pic to within 0.1 pc and therefore remain as
candidate disk perturbers.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 00:26:52 GMT""}]","2009-11-06"
"astro-ph/0101365","Lars Bildsten","Lars Bildsten (Institute for Theoretical Physics, UCSB), David M. Hall
  (Department of Physics, UCSB)","Gravitational Settling of 22Ne in Liquid White Dwarf Interiors","To Appear in Ap. J. Letters, 6 pages, 2 figures",,"10.1086/319169",,"astro-ph",,"  The nuclear reactions that occur in the stellar progenitors of white dwarfs
(WDs) lead to an internal composition of 12C, 16O, and a ``contaminant''
nucleus, 22Ne. The 22Ne is produced by helium captures on 14N left from
hydrogen burning via the CNO cycle. By virtue of its two excess neutrons
(relative to the predominant A=2Z nuclei), a downward force of 2m_pg is exerted
on 22Ne in the WD interior. This biases its diffusive equilibrium, forcing 22Ne
to settle towards the center of the WD. We discuss the physics of the
gravitational settling when the WD is in the liquid state and the luminosity
generated by it. This modifies the cooling of WD's with masses in excess of a
solar mass. The current uncertainties in the microphysics even allow for
solutions where a 1.2M_\odot WD remains mostly liquid for a few Gyrs due to the
internal heating from 22Ne sedimentation. This highlights the need for an
accurate calculation of the inter-diffusion coefficient, especially in the
quantum liquid regime relevant for high mass WD's. There is also time in old,
liquid WD's (such as those found in cataclysmic variables and possibly in
accreting Type Ia progenitors) for partial settling.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 00:12:31 GMT""}]","2009-11-06"
"astro-ph/0101366","Priya Natarajan","Priyamvada Natarajan (Yale), Robert G. Crittenden (DAMTP), Ue-Li Pen
  (CITA) & Tom Theuns (IoA)","Do angular momentum induced ellipticity correlations contaminate weak
  lensing measurements?","4 pages, LaTeX, 2 figures, OzLens Workshop proceedings","Publ.Astron.Soc.Austral. 18 (2001) 198-200","10.1071/AS01018",,"astro-ph",,"  Alignments in the angular momentum vectors of galaxies can induce large scale
correlations in their projected orientations. Such alignments arise from the
tidal torques exerted on neighboring proto-galaxies by the smoothly varying
shear field. Weak gravitational lensing can also induce ellipticity
correlations since the images of neighboring galaxies will be distorted
coherently by the intervening mass distribution. Comparing these two sources of
shape correlations, it is found that for current weak lensing surveys with a
median redshift of 1, the intrinsic signal is a contaminant on the order of
1-10% of the measured signal. However, for shallower surveys, the intrinsic
correlations dominate over the lensing signal. The distortions induced by
lensing are curl-free, whereas those resulting from intrinsic alignments are
not. This difference can be used to disentangle these two sources of
ellipticity correlations. When the distortions are dominated by lensing, as
occurs at high redshifts, the decomposition provides a valuable tool for
understanding properties of the noise and systematic errors.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 00:20:12 GMT""}]","2009-11-06"
"astro-ph/0101367","Carole Jackson","C A Jackson & J V Wall","Radio Galaxy Spectra","4 pages, 3 figures, submitted to 'Particles & Fields in Radio
  Galaxies' eds Laing & Blundell, ASP conference series",,,,"astro-ph",,"  Radio spectra of radio galaxies are often ascribed a simple power law form
($S_{\nu} \propto \nu^{\alpha}$) with the spectral index, $\alpha$, being of
order -0.7. However, all radio galaxies deviate from this simple power law
behaviour. In this paper we derive simple expressions for the average
rest-frame spectra of FRI and FRII radio galaxies. These will be used to
describe the spectral curvature of the parent (FRI and FRII) populations in
models of radio source evolution.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 03:18:06 GMT""}]","2007-05-23"
"astro-ph/0101368","Guo-Chin Liu","Guo-Chin Liu, Naoshi Sugiyama, Andrew J. Benson, C. G. Lacey, Adi
  Nusser","Polarization of the Cosmic Microwave Background from Non-Uniform
  Reionization","Final version, accepted by ApJ","AIP Conf.Proc.609:271-274,2002","10.1086/323255",,"astro-ph",,"  We study the signal in the Cosmic Microwave Background (CMB) polarization
anisotropy resulting from patchy reionization. It is well known that the
primordial polarization of the CMB is very sensitive to the details of
reionization. Combining a semi-analytic model of galaxy formation, in which the
optical depth to the reionization epoch is in the range 0.014 to 0.048, with a
high resolution N-body simulation we find that reionization generates a peak
with amplitude 0.05~0.15 \mu K at large angular scales. The position of this
peak reveals the size of the horizon at reionization, whilst its amplitude is a
measure of the optical depth to reionization. On small scales, ionized patches
prior to full reionization create a second order polarization signal due to the
coupling of the free electron density fluctuation with the quadrupole moment of
the temperature anisotropy. Careful study reveals that the coupling generates
the same power spectra for electric and magnetic modes, whose amplitudes of
polarization anisotropies from this process are predicted to be ~10nK. The
amplitude depends strongly on the total baryon density $\Omega_b$ and on the
spatial correlations of the free electron density in the ionized regions, and
weakly on the fraction of ionizing photons able to escape their source galaxy,
$f_{esc}$. The first- and second-order signals are therefore sensitive to the
details of how the reionization occurred. Detection of these signals will place
important constraints on the reionization history of the Universe.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 07:27:14 GMT""},{""version"":""v2"",""created"":""Thu, 19 Jul 2001 09:13:33 GMT""}]","2014-10-13"
"astro-ph/0101369","Robert Coquereaux","Robert Coquereaux (1 and 2) and Alex Grossmann (2) ((1) CERN - Geneva
  (2) CPT - Marseille)","Large scale geometry and evolution of a universe with radiation pressure
  and cosmological constant","31 pages, Latex, 9 eps figures. Revised version: Introduction was
  extended and we have added an application to cosmology of the duplication
  formula for the elliptic Weierstrass P function",,,,"astro-ph hep-th",,"  In view of new experimental results that strongly suggest a non-zero
cosmological constant, it becomes interesting to revisit the Friedman-Lemaitre
model of evolution of a universe with cosmological constant and radiation
pressure. In this paper, we discuss the explicit solutions for that model and
perform numerical explorations for reasonable values of cosmological
parameters. We also analyse the behaviour of redshifts in such models and the
description of ``very large scale geometrical features'' when analysed by
distant observers.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 08:46:43 GMT""},{""version"":""v2"",""created"":""Thu, 25 Jan 2001 15:15:03 GMT""},{""version"":""v3"",""created"":""Fri, 23 Nov 2001 07:55:14 GMT""}]","2007-05-23"
"astro-ph/0101370","Sofia Feltzing","Sofia Feltzing (Lund Observatory, Sweden), Rosemary Wyse, Mark
  Houdashelt (Johns Hopkins University, US), Gerry Gilmore (Institute of
  Astronomy, UK)","The low-mass IMF - deep star counts in the dSph galaxy Ursa Minor","To appear in the proceedings of ""Modes of Star Formation and the
  Origin of Field Populations"", ASP Conf Ser, eds E Grebel & W Brandner",,,,"astro-ph",,"  We present a new study of deep star counts in the Local Group dwarf
spheroidal (dSph) in Ursa Minor. Both the luminosity function (LF) and the
colour-magnitude diagram (CMD) of the unevolved stars are compared with the LF
and CMD of the old, metal-poor globular cluster M92. The main sequence
locations and turn-offs are identical within the errors. Since we know from the
brighter evolved stars that the metallicities for these two disparate systems
are the same this implies that they also have equal ages. A direct comparison
of faint LFs is then equivalent to comparison of the low-mass stellar Initial
Mass Functions (IMF). We find that their LFs are identical within the
mass-range covered (~0.35 - 0.8 M_sun). The Ursa Minor dSph has one of the
highest apparent M/L ratios known in the Local Group, and is an extremely low
surface brightness external galaxy. M92 is a typical high surface brightness
globular cluster, with no apparent dark matter. These results lead to the
conclusion that the low-mass stellar IMF in systems that formed at high
redshift is independent of environment. Indeed, it is consistent with the
low-mass IMF in star-forming regions today.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 08:50:22 GMT""}]","2007-05-23"
"astro-ph/0101371","Carraro Giovanni","L. Prisinzano (Palermo), G. Carraro (Padova), G. Piotto (Padova), A.
  Seleznev (Ekaterinburg), P.B. Stetson (Victoria), I. Saviane (UCLA)","Luminosity and mass function of galactic open clusters: I. NGC 4815","12 pages, 10 eps figures, in press in Astronomy and Astrophysics",,"10.1051/0004-6361:20010202",,"astro-ph",,"  We present deep V and I photometry for the open cluster NGC 4815 and four
surrounding Galactic fields down to a limiting magnitude $V\sim25$. These data
are used to study cluster spatial extension by means of star counts, and to
derive the luminosity (LF) and mass function (MF). The radius turns out to be
$3.6\pm0.3 arcmin$ at V=19.0 level, whereas the mass amounts at $880\pm230
m_{\odot}$ down to V=20.8. From the color-magnitude diagram, we obtain the LFs
in the V and I bands, using both the standard histogram and an adaptive kernel.
After correction for incompleteness and field star contamination, the LFs have
been transformed into the present day mass functions (PDMF). The PDMFs from the
V and I photometry can be represented as a power-law with a slope $\alpha =
3.1\pm0.3$ and $\alpha = 2.9\pm0.3$ (the \cite{salp55} MF in this notation has
a slope $\alpha = 2.35$) respectively, in the mass range $2.5 \leq
\frac{m}{m_{\odot}} \leq 0.8$. Below this mass, the MF cannot be considered as
representative of the cluster IMF, as it is the result of the combined effect
of strong irregularities in the stellar background, probable internal dynamical
evolution of the cluster and/or interaction of the cluster with the dense
Galactic field. Unresolved binaries and mass segregation can only flatten the
apparent derived IMF, so we expect that the real IMF must be steeper than the
quoted slope by an unknown amount.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 09:09:34 GMT""}]","2009-11-06"
"astro-ph/0101372","Coryn Bailer-Jones","C.A.L. Bailer-Jones (Max-Planck-Institut fuer Astronomie, Heidelberg)","Surface features, rotation and atmospheric variability of ultra cool
  dwarfs","To appear in ""Ultracool Dwarf Stars"" (Lecture Notes in Physics),
  H.R.A. Jones, I. Steele (eds), Springer-Verlag, 2001. Also available from
  http://www.mpia-hd.mpg.de/homes/calj/ultra.html",,,,"astro-ph",,"  Photometric I band light curves of 21 ultra cool M and L dwarfs are
presented. Variability with amplitudes of 0.01 to 0.055 magnitudes (RMS) with
typical timescales of an hour to several hours are discovered in half of these
objects. Periodic variability is discovered in a few cases, but interestingly
several variable objects show no significant periods, even though the
observations were almost certainly sensitive to the expected rotation periods.
It is argued that in these cases the variability is due to the evolution of the
surface features on timescales of a few hours. This is supported in the case of
2M1145 for which no common period is found in two separate light curves. It is
speculated that these features are photospheric dust clouds, with their
evolution possibly driven by rotation and turbulence. An alternative
possibility is magnetically-induced surface features. However, chromospheric
activity undergoes a sharp decrease between M7 and L1, whereas a greater
occurrence of variability is observed in objects later than M9, lending support
to the dust interpretation.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 10:38:59 GMT""}]","2007-05-23"
"astro-ph/0101373","christian Fendt","Ch. Fendt and J. Greiner","Magnetically driven superluminal motion from rotating black holes","Astron. and Astroph., accepted, 15 pages, full ps-paper at
  http://www.aip.de/~cfendt",,"10.1051/0004-6361:20010108",,"astro-ph",,"  We have investigated magnetically driven superluminal jets originating from
rotating black holes. The stationary, general relativistic, magnetohydrodynamic
wind equation along collimating magnetic flux surfaces has been solved
numerically. In particular, we apply our results to the Galactic superluminal
sources GRS 1915+105 and GRO 1655-40. Our results show that the observed speed
of more than 0.9 c can be achieved in general by magnetohydrodynamic
acceleration. The velocity distribution along the magnetic field has a
saturating profile. Further, we find that highly relativistic speeds can be
reached also for jets not emerging from a region close to the black hole, if
the flow magnetization is sufficiently large. The plasma temperature rapidly
decreases from about 10**10 K at the foot point of the jet to about 10**6 K at
a distance of 5000 gravitational radii from the source. Temperature and the
mass density follow a power law distribution with the radius.
","[{""version"":""v1"",""created"":""Mon, 22 Jan 2001 10:29:24 GMT""}]","2015-06-24"
