"astro-ph/0101331","Kampert","Karl-Heinz Kampert","Cosmic Rays and Particle Physics","13 pages, 7 figures; invited talk presented at the ""Symposium on
  Fundamental Issues in Elementary Matter"", Bad Honnef, Germany, 25-29
  September 2000 (to appear in Acta Physica Hungarica)","Heavy Ion Phys. 14 (2001) 203-215","10.1556/APH.14.2001.1-4.20",,"astro-ph hep-ph",,"  The study of high energy cosmic rays is a diversified field of observational
and phenomenological physics addressing questions ranging from shock
acceleration of charged particles in various astrophysical objects, via
transport properties through galactic and extragalactic space, to questions of
dark matter, and even to those of particle physics beyond the Standard Model
including processes taking place in the earliest moments of our Universe. After
decades of mostly independent evolution of nuclear-, particle- and high energy
cosmic ray physics we find ourselves entering a symbiotic era of these fields
of research. Some examples of interrelations will be given from the perspective
of modern Particle-Astrophysics and new major experiments will briefly be
sketched.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 17:14:19 GMT""}]","2009-11-06"
"astro-ph/0101332","F. Masset","F. Masset and M. Snellgrove","Reversing type II migration: resonance trapping of a lighter giant
  protoplanet","3 pages, 2 figures. Proceedings of IAU Symp.202 held in Manchester,
  aug. 2000",,,"QMW-01-01","astro-ph",,"  We present new results related to the coupled evolution of a two giant planet
system embedded in a protoplanetary disk, in which a Saturn mass protoplanet is
trapped in an outer mean motion resonance with a Jupiter mass protoplanet. The
gaps opened in the disk by the two planets overlap, therefore the two planet
system exchanges angular momentum with the disk at the inner planet's Inner
Lindblad Resonances (ILRs) and at the outer planet Outer Lindblad Resonances
(OLRs). Since the torques are proportional to the square of the planet masses,
and since the inner planet is about three times more massive than the outer
one, the ILR torques are favored by a factor ~10 with respect to the one planet
case. In the case presented here, this leads to a positive differential
Lindblad torque and consequently an outwards migration. We briefly discuss the
long-term behavior of the system, which could account for the high
eccentricities of the extra-solar planets with semi-major axis a>0.2 AU.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 16:30:56 GMT""}]","2007-05-23"
"astro-ph/0101333","Takashi Hamana","Takashi Hamana, Yannick Mellier","Numerical study of statistical properties of the lensing excursion
  angles","7 pages, 6 figures, accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 327 (2001) 169","10.1046/j.1365-8711.2001.04685.x",,"astro-ph",,"  We present ray tracing simulations combined with sets of large N-body
simulations. Experiments were performed to explore, for the first time,
statistical properties of fluctuations in angular separations of nearby light
ray pairs (the so-called lensing excursion angle) induced by weak lensing by
large-scale structures. We found that the probability distribution function
(PDF) of the lensing excursion angles is not simply Gaussian but has an
exponential tail. It is, however, found that the tail, or more generally
non-Gaussian nature in the PDF has no significant impact on the weak lensing of
the CMB. Moreover, we found that the variance in the lensing excursion angles
predicted by the power spectrum approach is in good agreement with our
numerical results. These results demonstrate a validity of using the power
spectrum approach to compute lensing effects on the CMB.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 17:05:02 GMT""},{""version"":""v2"",""created"":""Mon, 28 May 2001 04:11:30 GMT""}]","2016-08-30"
"astro-ph/0101334","Peter Teuben","Peter Teuben, Piet Hut, Stuart Levy, Jun Makino, Steve McMillan, Simon
  Portegies Zwart, Mike Shara, Carter Emmart","Immersive 4D Interactive Visualization of Large-Scale Simulations","4 pages, 1 figure, ADASS-X conference proceedings",,,,"astro-ph",,"  In dense clusters a bewildering variety of interactions between stars can be
observed, ranging from simple encounters to collisions and other mass-transfer
encounters. With faster and special-purpose computers like GRAPE, the amount of
data per simulation is now exceeding 1TB. Visualization of such data has now
become a complex 4D data-mining problem, combining space and time, and finding
interesting events in these large datasets. We have recently starting using the
virtual reality simulator, installed in the Hayden Planetarium in the American
Museum for Natural History, to tackle some of these problem. This work
(http://www.astro.umd.edu/nemo/amnh/) reports on our first ``observations'',
modifications needed for our specific experiments, and perhaps field ideas for
other fields in science which can benefit from such immersion. We also discuss
how our normal analysis programs can be interfaced with this kind of
visualization.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 17:13:11 GMT""}]","2007-05-23"
"astro-ph/0101335","Rino Bandiera","Rino Bandiera (1), Edvige Corbelli (1) ((1) Osservatorio Astrofisico
  di Arcetri)","A Comprehensive Statistical Analysis of the Gas Distribution in
  Lyman-limit and Damped Lyman-alpha Absorption Systems","30 pages with 7 eps figures, LaTeX accepted for publication in ApJ
  main journal",,"10.1086/320449",,"astro-ph",,"  In this paper we show how to use data on Lyman-limit and Damped Lyman-alpha
absorption systems to derive the hydrogen ionization fractions and the
distribution of the face-on total gas column density. We consider axially
symmetric, randomly oriented absorbers, ionized by an external background
radiation field in order to relate the face-on total gas distribution to that
of the neutral hydrogen observed along the line of sight. We devise a
statistical procedure based on the Maximum Likelihood criterion, that is able
to treat simultaneously data coming from different surveys and statistically
recovers the ""true"" column densities in the presence of large uncertainties:
this is especially important for Lyman-limit systems which leave an
unmeasurable residual flux at wavelengths shorter than the Lyman break. We make
use of simulated data to look for possible observational biases and extensively
test our procedure. For a large statistical sample of real data in the redshift
range [1.75,3.25] (collected from all published surveys) our Maximum Likelihood
procedure gives a power-law slope for the total hydrogen distribution of -2.7.
All together Lyman-limit systems therefore contain more gas than Damped
Lyman-alpha systems. Analysis of data at other redshifts shows that more
observations are needed to reach a compelling evidence for a cosmological
evolution of the slope of the gas distribution.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 18:06:18 GMT""}]","2009-11-06"
"astro-ph/0101336","Timothy M. Brown","Timothy M. Brown, David Charbonneau, Ronald L. Gilliland, Robert W.
  Noyes, and Adam Burrows","HST Time-Series Photometry of the Transiting Planet of HD 209458","28 pages, 9 figures. To be published in the Astrophysical Journal","Astrophys.J.552:699-709,2001","10.1086/320580",,"astro-ph",,"  We have observed 4 transits of the planet of HD 209458 using the STIS
spectrograph on HST. Summing the recorded counts over wavelength between 582 nm
and 638 nm yields a photometric time series with 80 s time sampling and
relative precision of about 1.1E-4 per sample. The folded light curve can be
fit within observational errors using a model consisting of an opaque circular
planet transiting a limb-darkened stellar disk. In this way we estimate the
planetary radius R_p = 1.347 +/- 0.060 R_Jup, the orbital inclination i = 86.68
+/- 0.14 degrees, the stellar radius R_* = 1.146 +/- 0.050 R_solar, and one
parameter describing the stellar limb darkening. Our estimated radius is
smaller than those from earlier studies, but is consistent within measurement
errors, and is also consistent with theoretical estimates of the radii of
irradiated Jupiter-like planets. Satellites or rings orbiting the planet would,
if large enough, be apparent from distortions of the light curve or from
irregularities in the transit timings. We find no evidence for either
satellites or rings, with upper limits on satellite radius and mass of 1.2
Earth radii and 3 Earth masses, respectively. Opaque rings, if present, must be
smaller than 1.8 planetary radii in radial extent. The high level of
photometric precision attained in this experiment confirms the feasibility of
photometric detection of Earth-sized planets circling Sun-like stars.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 20:17:49 GMT""}]","2008-11-26"
"astro-ph/0101337","Charles D. Bailyn","Jenny Greene (Yale), Charles D. Bailyn (Yale), Jerome A. Orosz
  (Utrecht)","Optical and Infrared Photometry of the Micro-Quasar GRO J1655-40 in
  Quiescence","14 pages, 5 figures. To be published in The Astrophysical Journal",,"10.1086/321411",,"astro-ph",,"  We present BVIJK photometry of the black-hole candidate GRO J1655-40 in full
quiescence. We report a refined orbital period of 2.62191 +/- 0.00020 days. The
light curves are dominated by ellipsoidal variations from the secondary star.
We model the light curves with an upgraded code which includes a more accurate
treatment of limb darkening. Previous models containing a large cool disk are
ruled out, and indeed our data can be fit with a pure ellipsoidal light curve
without any disk contribution. In general agreement with previous results, we
derive a confidence region of the correlated quantities of inclination and mass
ratio, centered on an inclination of 70.2 +/ 1.9 degrees, and mass ratio 2.6
+/- 0.3, resulting in a primary mass M = 6.3 +/- 0.5 Mo (all 95% confidence).
The complex limits and errors on these values, and on the possible disk
contribution to the light curve, are discussed.
","[{""version"":""v1"",""created"":""Thu, 18 Jan 2001 22:06:52 GMT""}]","2009-11-06"
"astro-ph/0101338","Aparna Venkatesan","Aparna Venkatesan (University of Colorado) and James W. Truran (The
  University of Chicago)","Observational Signatures of the First Stars","3 pages, to appear in the conference proceedings of ""Cosmic
  Evolution"", Institut d'Astrophysique de Paris, November, 2000",,"10.1142/9789812810830_0078",,"astro-ph",,"  At present, there are several feasible observational probes of the first
stars in the universe. Here, we examine the constraints on early stellar
activity from the metallicity of the high-redshift Ly-$\alpha$ clouds, from the
effects of stellar ionizing photons on reionization and the cosmic microwave
background (CMB), and from the implications of gravitational microlensing
results for the presence of stellar remnants in galactic halos. We also discuss
whether the above signatures are consistent with each other, i.e., if they
reflect the same population of stars.
","[{""version"":""v1"",""created"":""Fri, 19 Jan 2001 00:02:10 GMT""}]","2016-11-03"
"astro-ph/0101339","Conrad Hirano","C. Hirano and C. R. Gwinn","A Ray-Tracing Model of the Vela Pulsar","23 pages, 9 figures, accepted for publication in ApJ",,"10.1086/320629",,"astro-ph",,"  In the relativistic plasma surrounding a pulsar, a subluminal ordinary-mode
electromagnetic wave will propagate along a magnetic field line. After some
distance, it can break free of the field line and escape the magnetosphere to
reach an observer. We describe a simple model of pulsar radio emission based on
this scenario and find that applying this model to the case of the Vela pulsar
reproduces qualitative characteristics of the observed Vela pulse profile.
","[{""version"":""v1"",""created"":""Fri, 19 Jan 2001 01:40:49 GMT""}]","2009-11-06"
"astro-ph/0101340","Ivanio Puerari","D.L. Block (1), I. Puerari (2), M. Takamiya (3), R. Abraham (4), A.
  Stockton(5), I. Robson(6) and W. Holland (6) ((1) CAM, University of the
  Witwatersrand, South Africa; (2) INAOE, Mexico; (3) Gemini Observatory, USA;
  (4) University of Toronto, Canada; (5) University of Hawaii, USA; (6) Joint
  Astronomy Centre, USA)","Dust-penetrated morphology in the high-redshift universe: clues from NGC
  922","7 pages, 12 Figures. Accepted for publication in A&A. Better version
  of the figures can be found at http://www.inaoep.mx/~puerari/ngst",,"10.1051/0004-6361:20010081",,"astro-ph",,"  Results from the Hubble Deep Field (HDF) North and South show a large
percentage of high-redshift galaxies whose appearance falls outside traditional
classification systems. The nature of these objects is poorly understood, but
sub-mm observations indicate that at least some of these systems are heavily
obscured (Sanders 2000). This raises the intriguing possibility that a
physically meaningful classification system for high-redshift galaxies might be
more easily devised at rest-frame infrared wavelengths, rather than in the
optical regime. Practical realization of this idea will become possible with
the advent of the Next Generation Space Telescope (NGST). In order to explore
the capability of NGST for undertaking such science, we present NASA-IRTF and
SCUBA observations of NGC 922, a chaotic system in our local Universe which
bears a striking resemblance to objects such as HDF 2-86 (z=0.749) in the HDF
North. If objects such as NGC 922 are common at high-redshifts, then this
galaxy may serve as a local morphological `Rosetta stone' bridging low and
high-redshift populations. In this paper we demonstrate that quantitative
measures of galactic structure are recoverable in the rest-frame infrared for
NGC 922 seen at high redshifts using NGST, by simulating the appearance of this
galaxy at redshifts z=0.7 and z=1.2 in rest-frame K'. Our results suggest that
the capability of efficiently exploring the rest-wavelength IR morphology of
high-z galaxies should probably be a key factor in deciding the final choice of
instruments for the NGST.
","[{""version"":""v1"",""created"":""Fri, 19 Jan 2001 02:58:01 GMT""},{""version"":""v2"",""created"":""Sat, 20 Jan 2001 03:14:43 GMT""}]","2009-11-06"
